Wahlkreis;Wahlkreis-Bez;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
45;Gifhorn – Peine;3;1;57;0;8;Niedersachsen;Statistische Region Braunschweig;Peine;;Wendeburg;;;;38176;
45;Gifhorn – Peine;3;1;57;0;9;Niedersachsen;Statistische Region Braunschweig;Peine;;Ilsede;;;;31241;*****
46;Hameln-Pyrmont – Holzminden;3;1;55;0;2;Niedersachsen;Statistische Region Braunschweig;Northeim;;Bodenfelde, Flecken;;;;37194;
46;Hameln-Pyrmont – Holzminden;3;1;55;0;12;Niedersachsen;Statistische Region Braunschweig;Northeim;;Uslar, Stadt;;;;37170;
46;Hameln-Pyrmont – Holzminden;3;1;55;9501;501;Niedersachsen;Statistische Region Braunschweig;Northeim;;Solling (Landkreis Northeim), gemfr. Geb.;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;1;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Aerzen, Flecken;;;;31855;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;2;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Bad Münder am Deister, Stadt;;;;31848;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;3;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Bad Pyrmont, Stadt;;;;31812;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;4;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Coppenbrügge, Flecken;;;;31863;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;5;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Emmerthal;;;;31860;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;6;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Hameln, Stadt;;;;31785;*****
46;Hameln-Pyrmont – Holzminden;3;2;52;0;7;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Hessisch Oldendorf, Stadt;;;;31840;
46;Hameln-Pyrmont – Holzminden;3;2;52;0;8;Niedersachsen;Statistische Region Hannover;Hameln-Pyrmont;;Salzhemmendorf, Flecken;;;;31020;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;1;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Arholzen;;;;37627;
46;Hameln-Pyrmont – Holzminden;3;2;55;5401;2;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bevern;Bevern, Flecken;;;;37639;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;3;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Bodenwerder, Münchhausenstadt;;;;37619;
46;Hameln-Pyrmont – Holzminden;3;2;55;5403;4;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Boffzen;Boffzen;;;;37691;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;5;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Brevörde;;;;37647;*****
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;7;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Deensen;;;;37627;
46;Hameln-Pyrmont – Holzminden;3;2;55;0;8;Niedersachsen;Statistische Region Hannover;Holzminden;;Delligsen, Flecken;;;;31073;
46;Hameln-Pyrmont – Holzminden;3;2;55;5403;9;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Boffzen;Derental;;;;37691;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;10;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Dielmissen;;;;37633;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;12;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Eimen;;;;37632;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;13;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Eschershausen, Stadt;;;;37632;
46;Hameln-Pyrmont – Holzminden;3;2;55;5403;14;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Boffzen;Fürstenberg;;;;37699;
46;Hameln-Pyrmont – Holzminden;3;2;55;5401;15;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bevern;Golmbach;;;;37640;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;16;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Halle;;;;37620;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;17;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Hehlen;;;;37619;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;18;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Heinade;;;;37627;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;19;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Heinsen;;;;37649;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;20;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Heyen;;;;37619;
46;Hameln-Pyrmont – Holzminden;3;2;55;5401;21;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bevern;Holenberg;;;;37642;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;22;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Holzen;;;;37632;
46;Hameln-Pyrmont – Holzminden;3;2;55;0;23;Niedersachsen;Statistische Region Hannover;Holzminden;;Holzminden, Stadt;;;;37603;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;25;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Kirchbrak;;;;37619;
46;Hameln-Pyrmont – Holzminden;3;2;55;5403;26;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Boffzen;Lauenförde, Flecken;;;;37697;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;27;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Lenne;;;;37627;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;28;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Lüerdissen;;;;37635;
46;Hameln-Pyrmont – Holzminden;3;2;55;5401;30;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bevern;Negenborn;;;;37643;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;31;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Ottenstein, Flecken;;;;31868;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;32;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Pegestorf;;;;37619;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;33;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Polle, Flecken;;;;37647;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;34;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Stadtoldendorf, Stadt;;;;37627;
46;Hameln-Pyrmont – Holzminden;3;2;55;5408;35;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Bodenwerder-Polle;Vahlbruch;;;;37647;
46;Hameln-Pyrmont – Holzminden;3;2;55;5409;36;Niedersachsen;Statistische Region Hannover;Holzminden;Samtgemeinde Eschershausen-Stadtoldendorf;Wangelnstedt;;;;37627;
46;Hameln-Pyrmont – Holzminden;3;2;55;9501;501;Niedersachsen;Statistische Region Hannover;Holzminden;;Boffzen, gemfr. Gebiet;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;55;9502;502;Niedersachsen;Statistische Region Hannover;Holzminden;;Eimen, gemfr. Gebiet;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;55;9503;503;Niedersachsen;Statistische Region Hannover;Holzminden;;Eschershausen, gemfr. Gebiet;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;55;9504;504;Niedersachsen;Statistische Region Hannover;Holzminden;;Grünenplan, gemfr. Gebiet;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;55;9505;505;Niedersachsen;Statistische Region Hannover;Holzminden;;Holzminden, gemfr. Gebiet;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;55;9506;506;Niedersachsen;Statistische Region Hannover;Holzminden;;Merxhausen, gemfr. Gebiet;;;;0;
46;Hameln-Pyrmont – Holzminden;3;2;55;9508;508;Niedersachsen;Statistische Region Hannover;Holzminden;;Wenzen, gemfr. Gebiet;;;;0;
47;Hannover-Land II;3;2;41;0;2;Niedersachsen;Statistische Region Hannover;Region Hannover;;Barsinghausen, Stadt;;;;30890;
47;Hannover-Land II;3;2;41;0;6;Niedersachsen;Statistische Region Hannover;Region Hannover;;Gehrden, Stadt;;;;30989;
47;Hannover-Land II;3;2;41;0;7;Niedersachsen;Statistische Region Hannover;Region Hannover;;Hemmingen, Stadt;;;;30966;
47;Hannover-Land II;3;2;41;0;9;Niedersachsen;Statistische Region Hannover;Region Hannover;;Laatzen, Stadt;;;;30880;
47;Hannover-Land II;3;2;41;0;11;Niedersachsen;Statistische Region Hannover;Region Hannover;;Lehrte, Stadt;;;;31275;
47;Hannover-Land II;3;2;41;0;13;Niedersachsen;Statistische Region Hannover;Region Hannover;;Pattensen, Stadt;;;;30982;
47;Hannover-Land II;3;2;41;0;14;Niedersachsen;Statistische Region Hannover;Region Hannover;;Ronnenberg, Stadt;;;;30952;
47;Hannover-Land II;3;2;41;0;15;Niedersachsen;Statistische Region Hannover;Region Hannover;;Seelze, Stadt;;;;30926;
47;Hannover-Land II;3;2;41;0;16;Niedersachsen;Statistische Region Hannover;Region Hannover;;Sehnde, Stadt;;;;31319;
47;Hannover-Land II;3;2;41;0;17;Niedersachsen;Statistische Region Hannover;Region Hannover;;Springe, Stadt;;;;31832;
47;Hannover-Land II;3;2;41;0;18;Niedersachsen;Statistische Region Hannover;Region Hannover;;Uetze;;;;31311;
47;Hannover-Land II;3;2;41;0;20;Niedersachsen;Statistische Region Hannover;Region Hannover;;Wennigsen (Deister);;;;30974;
48;Hildesheim;3;2;54;0;2;Niedersachsen;Statistische Region Hannover;Hildesheim;;Alfeld (Leine), Stadt;;;;31061;
48;Hildesheim;3;2;54;0;3;Niedersachsen;Statistische Region Hannover;Hildesheim;;Algermissen;;;;31191;
48;Hildesheim;3;2;54;0;5;Niedersachsen;Statistische Region Hannover;Hildesheim;;Bad Salzdetfurth, Stadt;;;;31162;
48;Hildesheim;3;2;54;0;8;Niedersachsen;Statistische Region Hannover;Hildesheim;;Bockenem, Stadt;;;;31167;
48;Hildesheim;3;2;54;0;11;Niedersachsen;Statistische Region Hannover;Hildesheim;;Diekholzen;;;;31199;
48;Hildesheim;3;2;54;5406;13;Niedersachsen;Statistische Region Hannover;Hildesheim;Samtgemeinde Leinebergland;Eime, Flecken;;;;31036;
48;Hildesheim;3;2;54;0;14;Niedersachsen;Statistische Region Hannover;Hildesheim;;Elze, Stadt;;;;31008;
48;Hildesheim;3;2;54;0;17;Niedersachsen;Statistische Region Hannover;Hildesheim;;Giesen;;;;31180;
48;Hildesheim;3;2;54;0;20;Niedersachsen;Statistische Region Hannover;Hildesheim;;Harsum;;;;31177;
48;Hildesheim;3;2;54;0;21;Niedersachsen;Statistische Region Hannover;Hildesheim;;Hildesheim, Stadt;;;;31134;*****
48;Hildesheim;3;2;54;0;22;Niedersachsen;Statistische Region Hannover;Hildesheim;;Holle;;;;31188;
48;Hildesheim;3;2;54;0;26;Niedersachsen;Statistische Region Hannover;Hildesheim;;Nordstemmen;;;;31171;
48;Hildesheim;3;2;54;0;28;Niedersachsen;Statistische Region Hannover;Hildesheim;;Sarstedt, Stadt;;;;31157;
48;Hildesheim;3;2;54;0;29;Niedersachsen;Statistische Region Hannover;Hildesheim;;Schellerten;;;;31174;
48;Hildesheim;3;2;54;0;32;Niedersachsen;Statistische Region Hannover;Hildesheim;;Söhlde;;;;31185;
48;Hildesheim;3;2;54;5406;41;Niedersachsen;Statistische Region Hannover;Hildesheim;Samtgemeinde Leinebergland;Duingen, Flecken;;;;31089;*****
48;Hildesheim;3;2;54;0;42;Niedersachsen;Statistische Region Hannover;Hildesheim;;Freden (Leine);;;;31084;
48;Hildesheim;3;2;54;5406;43;Niedersachsen;Statistische Region Hannover;Hildesheim;Samtgemeinde Leinebergland;Gronau (Leine), Stadt;;;;31028;
48;Hildesheim;3;2;54;0;44;Niedersachsen;Statistische Region Hannover;Hildesheim;;Lamspringe;;;;31195;
48;Hildesheim;3;2;54;0;45;Niedersachsen;Statistische Region Hannover;Hildesheim;;Sibbesse;;;;31079;
49;Salzgitter – Wolfenbüttel;3;1;2;0;0;Niedersachsen;Statistische Region Braunschweig;Salzgitter, Stadt;;Salzgitter, Stadt;;;;38226;*****
49;Salzgitter – Wolfenbüttel;3;1;53;5401;6;Niedersachsen;Statistische Region Braunschweig;Goslar;Samtgemeinde Lutter am Barenberge;Hahausen;;;;38729;
49;Salzgitter – Wolfenbüttel;3;1;53;0;7;Niedersachsen;Statistische Region Braunschweig;Goslar;;Langelsheim, Stadt;;;;38685;
49;Salzgitter – Wolfenbüttel;3;1;53;0;8;Niedersachsen;Statistische Region Braunschweig;Goslar;;Liebenburg;;;;38704;
49;Salzgitter – Wolfenbüttel;3;1;53;5401;9;Niedersachsen;Statistische Region Braunschweig;Goslar;Samtgemeinde Lutter am Barenberge;Lutter am Barenberge, Flecken;;;;38729;
49;Salzgitter – Wolfenbüttel;3;1;53;0;12;Niedersachsen;Statistische Region Braunschweig;Goslar;;Seesen, Stadt;;;;38723;
49;Salzgitter – Wolfenbüttel;3;1;53;5401;14;Niedersachsen;Statistische Region Braunschweig;Goslar;Samtgemeinde Lutter am Barenberge;Wallmoden;;;;38729;
49;Salzgitter – Wolfenbüttel;3;1;58;5402;2;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Baddeckenstedt;Baddeckenstedt;;;;38271;
49;Salzgitter – Wolfenbüttel;3;1;58;5402;4;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Baddeckenstedt;Burgdorf;;;;38272;
49;Salzgitter – Wolfenbüttel;3;1;58;5403;5;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Oderwald;Cramme;;;;38312;
49;Salzgitter – Wolfenbüttel;3;1;58;0;6;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;;Cremlingen;;;;38162;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;7;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Dahlum;;;;38170;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;8;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Denkte;;;;38321;*****
49;Salzgitter – Wolfenbüttel;3;1;58;5406;9;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Sickte;Dettum;;;;38173;
49;Salzgitter – Wolfenbüttel;3;1;58;5403;10;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Oderwald;Dorstadt;;;;38312;
49;Salzgitter – Wolfenbüttel;3;1;58;5402;11;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Baddeckenstedt;Elbe;;;;38274;
49;Salzgitter – Wolfenbüttel;3;1;58;5406;12;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Sickte;Erkerode;;;;38173;
49;Salzgitter – Wolfenbüttel;3;1;58;5406;13;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Sickte;Evessen;;;;38173;
49;Salzgitter – Wolfenbüttel;3;1;58;5403;14;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Oderwald;Flöthe;;;;38312;
49;Salzgitter – Wolfenbüttel;3;1;58;5402;16;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Baddeckenstedt;Haverlah;;;;38275;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;17;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Hedeper;;;;38322;*****
49;Salzgitter – Wolfenbüttel;3;1;58;5402;18;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Baddeckenstedt;Heere;;;;38277;
49;Salzgitter – Wolfenbüttel;3;1;58;5403;19;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Oderwald;Heiningen;;;;38312;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;21;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Kissenbrück;;;;38324;*****
49;Salzgitter – Wolfenbüttel;3;1;58;5407;22;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Kneitlingen;;;;38170;
49;Salzgitter – Wolfenbüttel;3;1;58;5403;23;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Oderwald;Ohrum;;;;38312;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;25;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Roklum;;;;38325;*****
49;Salzgitter – Wolfenbüttel;3;1;58;5407;27;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Schöppenstedt, Stadt;;;;38170;*****
49;Salzgitter – Wolfenbüttel;3;1;58;5402;28;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Baddeckenstedt;Sehlde;;;;38279;
49;Salzgitter – Wolfenbüttel;3;1;58;5406;30;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Sickte;Sickte;;;;38173;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;31;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Uehrde;;;;38170;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;32;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Vahlberg;;;;38170;
49;Salzgitter – Wolfenbüttel;3;1;58;5406;33;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Sickte;Veltheim (Ohe);;;;38173;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;35;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Winnigstedt;;;;38170;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;36;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Wittmar;;;;38329;*****
49;Salzgitter – Wolfenbüttel;3;1;58;0;37;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;;Wolfenbüttel, Stadt;;;;38300;*****
49;Salzgitter – Wolfenbüttel;3;1;58;5403;38;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Oderwald;Börßum;;;;38312;
49;Salzgitter – Wolfenbüttel;3;1;58;0;39;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;;Schladen-Werla;;;;38315;
49;Salzgitter – Wolfenbüttel;3;1;58;5407;40;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;Samtgemeinde Elm-Asse;Remlingen-Semmenstedt;;;;38170;*****
49;Salzgitter – Wolfenbüttel;3;1;58;9501;501;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;;Am Großen Rhode, gemfr. Gebiet;;;;0;
49;Salzgitter – Wolfenbüttel;3;1;58;9502;502;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;;Barnstorf-Warle, gemfr. Gebiet;;;;0;
49;Salzgitter – Wolfenbüttel;3;1;58;9503;503;Niedersachsen;Statistische Region Braunschweig;Wolfenbüttel;;Voigtsdahlum, gemfr. Gebiet;;;;0;
50;Braunschweig;3;1;1;0;0;Niedersachsen;Statistische Region Braunschweig;Braunschweig, Stadt;;Braunschweig, Stadt;;;;38100;*****
51;Helmstedt – Wolfsburg;3;1;3;0;0;Niedersachsen;Statistische Region Braunschweig;Wolfsburg, Stadt;;Wolfsburg, Stadt;;;;38440;*****
51;Helmstedt – Wolfsburg;3;1;51;5401;2;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Boldecker Land;Barwedel;;;;38476;
51;Helmstedt – Wolfsburg;3;1;51;5402;3;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Bergfeld;;;;38467;
51;Helmstedt – Wolfsburg;3;1;51;5401;4;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Boldecker Land;Bokensdorf;;;;38556;
51;Helmstedt – Wolfsburg;3;1;51;5402;5;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Brome, Flecken;;;;38465;
51;Helmstedt – Wolfsburg;3;1;51;5402;8;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Ehra-Lessien;;;;38468;
51;Helmstedt – Wolfsburg;3;1;51;5401;14;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Boldecker Land;Jembke;;;;38477;
51;Helmstedt – Wolfsburg;3;1;51;5401;20;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Boldecker Land;Osloß;;;;38557;
51;Helmstedt – Wolfsburg;3;1;51;5402;21;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Parsau;;;;38470;
51;Helmstedt – Wolfsburg;3;1;51;5402;24;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Rühen;;;;38471;
51;Helmstedt – Wolfsburg;3;1;51;5401;30;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Boldecker Land;Tappenbeck;;;;38479;
51;Helmstedt – Wolfsburg;3;1;51;5402;31;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Tiddische;;;;38473;
51;Helmstedt – Wolfsburg;3;1;51;5402;32;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Brome;Tülau;;;;38474;
51;Helmstedt – Wolfsburg;3;1;51;5401;39;Niedersachsen;Statistische Region Braunschweig;Gifhorn;Samtgemeinde Boldecker Land;Weyhausen;;;;38554;
51;Helmstedt – Wolfsburg;3;1;51;9501;501;Niedersachsen;Statistische Region Braunschweig;Gifhorn;;Giebel, gemfr. Gebiet;;;;0;
51;Helmstedt – Wolfsburg;3;1;54;5404;1;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Velpke;Bahrdorf;;;;38459;
51;Helmstedt – Wolfsburg;3;1;54;5402;2;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Heeseberg;Beierstedt;;;;38382;
51;Helmstedt – Wolfsburg;3;1;54;5404;4;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Velpke;Danndorf;;;;38461;
51;Helmstedt – Wolfsburg;3;1;54;5403;5;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Nord-Elm;Frellstedt;;;;38373;
51;Helmstedt – Wolfsburg;3;1;54;5402;6;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Heeseberg;Gevensleben;;;;38384;
51;Helmstedt – Wolfsburg;3;1;54;5404;7;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Velpke;Grafhorst;;;;38462;
51;Helmstedt – Wolfsburg;3;1;54;5401;8;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Grasleben;Grasleben;;;;38368;
51;Helmstedt – Wolfsburg;3;1;54;5404;9;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Velpke;Groß Twülpstedt;;;;38464;
51;Helmstedt – Wolfsburg;3;1;54;5402;12;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Heeseberg;Jerxheim;;;;38381;
51;Helmstedt – Wolfsburg;3;1;54;0;13;Niedersachsen;Statistische Region Braunschweig;Helmstedt;;Königslutter am Elm, Stadt;;;;38154;
51;Helmstedt – Wolfsburg;3;1;54;0;14;Niedersachsen;Statistische Region Braunschweig;Helmstedt;;Lehre;;;;38165;
51;Helmstedt – Wolfsburg;3;1;54;5401;15;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Grasleben;Mariental;;;;38368;
51;Helmstedt – Wolfsburg;3;1;54;5401;16;Niedersachsen;Statistische Region Braunschweig;Helmstedt;Samtgemeinde Grasleben;Querenhorst;;;;38368;
